ProDataCSV

Title: Sat Mar 09 13:39:06 2024

Remarks:
#User: SX User
#Date: 2024/03/09
#HV (Absorbance channel): 289.551
#Samples per point: 240
#Sample period: 12.5 us
#Temperature: 19.78 C
#Cell type: Stopped Flow
#Pathlength: 10

Last Modified: Sat Mar 09 13:59:18 2024 by unknown.

Options:

Available Dimensions:,3
Time,1000 time points over 3s,linear,oversampled,external trigger,pressure hold in operation
2.343,240,240,240,240,240
2.346,240,240,240,240,240
2.349,240,240,240,240,240
2.352,240,240,240,240,240
2.355,240,240,240,240,240
2.358,240,240,240,240,240
2.361,240,240,240,240,240
2.364,240,240,240,240,240
2.367,240,240,240,240,240
2.37,240,240,240,240,240
2.373,240,240,240,240,240
2.376,240,240,240,240,240
2.379,240,240,240,240,240
2.382,240,240,240,240,240
2.385,240,240,240,240,240
2.388,240,240,240,240,240
2.391,240,240,240,240,240
2.394,240,240,240,240,240
2.397,240,240,240,240,240
2.4,240,240,240,240,240
2.403,240,240,240,240,240
2.406,240,240,240,240,240
2.409,240,240,240,240,240
2.412,240,240,240,240,240
2.415,240,240,240,240,240
2.418,240,240,240,240,240
2.421,240,240,240,240,240
2.424,240,240,240,240,240
2.427,240,240,240,240,240
2.43,240,240,240,240,240
2.433,240,240,240,240,240
2.436,240,240,240,240,240
2.439,240,240,240,240,240
2.442,240,240,240,240,240
2.445,240,240,240,240,240
2.448,240,240,240,240,240
2.451,240,240,240,240,240
2.454,240,240,240,240,240
2.457,240,240,240,240,240
2.46,240,240,240,240,240
2.463,240,240,240,240,240
2.466,240,240,240,240,240
2.469,240,240,240,240,240
2.472,240,240,240,240,240
2.475,240,240,240,240,240
2.478,240,240,240,240,240
2.481,240,240,240,240,240
2.484,240,240,240,240,240
2.487,240,240,240,240,240
2.49,240,240,240,240,240
2.493,240,240,240,240,240
2.496,240,240,240,240,240
2.499,240,240,240,240,240
2.502,240,240,240,240,240
2.505,240,240,240,240,240
2.508,240,240,240,240,240
2.511,240,240,240,240,240
2.514,240,240,240,240,240
2.517,240,240,240,240,240
2.52,240,240,240,240,240
2.523,240,240,240,240,240
2.526,240,240,240,240,240
2.529,240,240,240,240,240
2.532,240,240,240,240,240
2.535,240,240,240,240,240
2.538,240,240,240,240,240
2.541,240,240,240,240,240
2.544,240,240,240,240,240
2.547,240,240,240,240,240
2.55,240,240,240,240,240
2.553,240,240,240,240,240
2.556,240,240,240,240,240
2.559,240,240,240,240,240
2.562,240,240,240,240,240
2.565,240,240,240,240,240
2.568,240,240,240,240,240
2.571,240,240,240,240,240
2.574,240,240,240,240,240
2.577,240,240,240,240,240
2.58,240,240,240,240,240
2.583,240,240,240,240,240
2.586,240,240,240,240,240
2.589,240,240,240,240,240
2.592,240,240,240,240,240
2.595,240,240,240,240,240
2.598,240,240,240,240,240
2.601,240,240,240,240,240
2.604,240,240,240,240,240
2.607,240,240,240,240,240
2.61,240,240,240,240,240
2.613,240,240,240,240,240
2.616,240,240,240,240,240
2.619,240,240,240,240,240
2.622,240,240,240,240,240
2.625,240,240,240,240,240
2.628,240,240,240,240,240
2.631,240,240,240,240,240
2.634,240,240,240,240,240
2.637,240,240,240,240,240
2.64,240,240,240,240,240
2.643,240,240,240,240,240
2.646,240,240,240,240,240
2.649,240,240,240,240,240
2.652,240,240,240,240,240
2.655,240,240,240,240,240
2.658,240,240,240,240,240
2.661,240,240,240,240,240
2.664,240,240,240,240,240
2.667,240,240,240,240,240
2.67,240,240,240,240,240
2.673,240,240,240,240,240
2.676,240,240,240,240,240
2.679,240,240,240,240,240
2.682,240,240,240,240,240
2.685,240,240,240,240,240
2.688,240,240,240,240,240
2.691,240,240,240,240,240
2.694,240,240,240,240,240
2.697,240,240,240,240,240
2.7,240,240,240,240,240
2.703,240,240,240,240,240
2.706,240,240,240,240,240
2.709,240,240,240,240,240
2.712,240,240,240,240,240
2.715,240,240,240,240,240
2.718,240,240,240,240,240
2.721,240,240,240,240,240
2.724,240,240,240,240,240
2.727,240,240,240,240,240
2.73,240,240,240,240,240
2.733,240,240,240,240,240
2.736,240,240,240,240,240
2.739,240,240,240,240,240
2.742,240,240,240,240,240
2.745,240,240,240,240,240
2.748,240,240,240,240,240
2.751,240,240,240,240,240
2.754,240,240,240,240,240
2.757,240,240,240,240,240
2.76,240,240,240,240,240
2.763,240,240,240,240,240
2.766,240,240,240,240,240
2.769,240,240,240,240,240
2.772,240,240,240,240,240
2.775,240,240,240,240,240
2.778,240,240,240,240,240
2.781,240,240,240,240,240
2.784,240,240,240,240,240
2.787,240,240,240,240,240
2.79,240,240,240,240,240
2.793,240,240,240,240,240
2.796,240,240,240,240,240
2.799,240,240,240,240,240
2.802,240,240,240,240,240
2.805,240,240,240,240,240
2.808,240,240,240,240,240
2.811,240,240,240,240,240
2.814,240,240,240,240,240
2.817,240,240,240,240,240
2.82,240,240,240,240,240
2.823,240,240,240,240,240
2.826,240,240,240,240,240
2.829,240,240,240,240,240
2.832,240,240,240,240,240
2.835,240,240,240,240,240
2.838,240,240,240,240,240
2.841,240,240,240,240,240
2.844,240,240,240,240,240
2.847,240,240,240,240,240
2.85,240,240,240,240,240
2.853,240,240,240,240,240
2.856,240,240,240,240,240
2.859,240,240,240,240,240
2.862,240,240,240,240,240
2.865,240,240,240,240,240
2.868,240,240,240,240,240
2.871,240,240,240,240,240
2.874,240,240,240,240,240
2.877,240,240,240,240,240
2.88,240,240,240,240,240
2.883,240,240,240,240,240
2.886,240,240,240,240,240
2.889,240,240,240,240,240
2.892,240,240,240,240,240
2.895,240,240,240,240,240
2.898,240,240,240,240,240
2.901,240,240,240,240,240
2.904,240,240,240,240,240
2.907,240,240,240,240,240
2.91,240,240,240,240,240
2.913,240,240,240,240,240
2.916,240,240,240,240,240
2.919,240,240,240,240,240
2.922,240,240,240,240,240
2.925,240,240,240,240,240
2.928,240,240,240,240,240
2.931,240,240,240,240,240
2.934,240,240,240,240,240
2.937,240,240,240,240,240
2.94,240,240,240,240,240
2.943,240,240,240,240,240
2.946,240,240,240,240,240
2.949,240,240,240,240,240
2.952,240,240,240,240,240
2.955,240,240,240,240,240
2.958,240,240,240,240,240
2.961,240,240,240,240,240
2.964,240,240,240,240,240
2.967,240,240,240,240,240
2.97,240,240,240,240,240
2.973,240,240,240,240,240
2.976,240,240,240,240,240
2.979,240,240,240,240,240
2.982,240,240,240,240,240
2.985,240,240,240,240,240
2.988,240,240,240,240,240
2.991,240,240,240,240,240
2.994,240,240,240,240,240
2.997,240,240,240,240,240
3,240,240,240,240,240


History: 
User : SX User
Version : SX v.4.5.1852.0 Build : Apr 19 2017 14:51:07
DataStore created and initialized for data acquisition.
Time Stamp : Sat Mar 09 13:39:06 2024

----------------------------------------------------


